"","titulo","autor","precio","enlace","id_libro"
"517","ENDEUDAR Y FUGAR (EDICION 2020)","BASUALDO, EDUARDO","$ 26.190,00","https://cuspide.com/producto/endeudar-y-fugar-edicion-2020/",517
"518","LOGISTICA DE APROVISIONAMIENTO","LOPEZ HERNANDEZ, RODRIGO","$ 41.294,50","https://cuspide.com/producto/logistica-de-aprovisionamiento/",518
"519","EL PRECIO DEL EXITO","BERNAT, AGUSTIN","$ 10.000,00","https://cuspide.com/producto/el-precio-del-exito/",519
"520","LA MICROECONOMIA : GENESIS DE LOS COSTOS DE LA EMPRESA","MERCADE, MARCELO","$ 20.000,00","https://cuspide.com/producto/la-microeconomia-genesis-de-los-costos-de-la-empresa/",520
"521","CALIDAD","ALCALDE SAN MIGUEL, PABLO","$ 53.894,50","https://cuspide.com/producto/calidad/",521
"522","PROBLEMAS RESUELTOS DE ADMINISTRACION DE LA PRODUCCION Y OPERACIONES","CARNERO MOYA, MARIA CARMEN","$ 52.046,50","https://cuspide.com/producto/problemas-resueltos-de-administracion-de-la-produccion-y-operaciones/",522
"523","TECNICAS DE ALMACEN","ESCUDERO SERRANO, MARIA JOSE","$ 50.265,50","https://cuspide.com/producto/tecnicas-de-almacen/",523
"524","PORQUE EUROPA ?","DELFICO, ALBERTO","$ 10.000,00","https://cuspide.com/producto/porque-europa/",524
"525","CULTURA DE PODER O EL PODER DE LA CULTURA? UN VIAJE A LA INTRINCADA TRAMA D","IRIBARNE, NICOLAS","$ 11.200,00","https://cuspide.com/producto/cultura-de-poder-o-el-poder-de-la-cultura-un-viaje-a-la-intrincada-trama-d/",525
"526","COMO NEGOCIAR EFICAZMENTE","OLIVER, DAVID","$ 14.600,00","https://cuspide.com/producto/como-negociar-eficazmente/",526
"527","PRESENTE INFORMES Y PROPUESTAS EFICACES","FORSYTH, PATRICK","$ 13.800,00","https://cuspide.com/producto/presente-informes-y-propuestas-eficaces/",527
"528","COMO ADMINISTRAR SU TIEMPO","FORSYTH, PATRICK","$ 14.200,00","https://cuspide.com/producto/como-administrar-su-tiempo/",528
"529","COMO SER UN LIDER EFICAZ","EALES-WHITE, RUPERT","$ 15.900,00","https://cuspide.com/producto/como-ser-un-lider-eficaz/",529
"530","SEA SU PROPIO JEFE","MCMULLAN, DAVID","$ 13.800,00","https://cuspide.com/producto/sea-su-propio-jefe/",530
"531","ORIENTACION HACIA EL FUTURO","BINNEY, GEORGE; WILLIAMS, COLI...","$ 18.000,00","https://cuspide.com/producto/orientacion-hacia-el-futuro/",531
"532","LA GRAN CONVERGENCIA","BALDWIN, RICHARD","$ 46.002,50","https://cuspide.com/producto/la-gran-convergencia/",532
"533","TELEMETROPOLIS","MICHELI THIRION, JORDY","$ 16.600,00","https://cuspide.com/producto/telemetropolis/",533
"534","EL DESAFIO DEL LIDERAZGO","KOUZES, JAMES M.","$ 34.133,50","https://cuspide.com/producto/el-desafio-del-liderazgo/",534
"535","LA VERTIGINOSA ADAPTABILIDAD DE LOS MERCADOS FINANCIEROS","LO, ANDREW W.","$ 53.487,00","https://cuspide.com/producto/la-vertiginosa-adaptabilidad-de-los-mercados-financieros/",535
"536","MAQUINAS PREDICTIVAS","AGRAWAL, AJAY","$ 24.721,00","https://cuspide.com/producto/maquinas-predictivas/",536
"537","LA MENTE DEL LIDER","HOUGAARD, RASMUS","$ 25.931,00","https://cuspide.com/producto/la-mente-del-lider/",537
"538","EL LIDER DE ALTO POTENCIAL","CHARAN, RAM","$ 25.931,00","https://cuspide.com/producto/el-lider-de-alto-potencial/",538
"539","CAMBIANDO EL COMPORTAMIENTO DE LOS EMPLEADOS","KINLEY, NIK","$ 25.931,00","https://cuspide.com/producto/cambiando-el-comportamiento-de-los-empleados/",539
"540","CREATIVIDAD","RAJADELL, MANEL","$ 29.635,00","https://cuspide.com/producto/creatividad-2/",540
"541","INTELIGENCIA EMOCIONAL : COMO TRATAR CON GENTE DIFICIL",NA,"$ 15.536,00","https://cuspide.com/producto/inteligencia-emocional-como-tratar-con-gente-dificil/",541
"542","PROBLEMAS DE CALCULO PARA LA ECONOMIA Y LA EMPRESA","ALBADALEJO, ISABEL PILAR","$ 27.249,50","https://cuspide.com/producto/problemas-de-calculo-para-la-economia-y-la-empresa/",542
"543","INNOVACION","DODGSON, MARK","$ 26.989,00","https://cuspide.com/producto/innovacion/",543
"544","MEJORA TU PRODUCTIVIDAD",NA,"$ 25.364,00","https://cuspide.com/producto/mejora-tu-productividad/",544
"545","FINANZAS BASICAS",NA,"$ 25.288,00","https://cuspide.com/producto/finanzas-basicas-2/",545
"546","GESTION DE PROYECTOS",NA,"$ 25.288,00","https://cuspide.com/producto/gestion-de-proyectos/",546
"547","AL LIDERAZGO POR LA VENTA","ALMUNIA, JOSE LUIS","$ 24.456,50","https://cuspide.com/producto/al-liderazgo-por-la-venta/",547
"548","LAS REGLAS NO ESCRITAS PARA TRIUNFAR EN LA EMPRESA","CANALES MORA, ROBERTO","$ 43.621,00","https://cuspide.com/producto/las-reglas-no-escritas-para-triunfar-en-la-empresa/",548
"549","ESPECULACIONES Y TENDENCIAS","BARBOSA, PEDRO","$ 32.659,00","https://cuspide.com/producto/especulaciones-y-tendencias/",549
"550","INVENTARIOS","GUERRERO SALAS, HUMBERTO","$ 32.659,00","https://cuspide.com/producto/inventarios-2/",550
"551","PROCESOS PRODUCTIVOS","VEGA MAZA, IGNACIO","$ 43.583,50","https://cuspide.com/producto/procesos-productivos/",551
"552","INVESTIGACION COMERCIAL","VALDERREY SANZ, PABLO","$ 40.446,00","https://cuspide.com/producto/investigacion-comercial-4/",552
"553","COMO ENTENDER LAS FINANZAS DE HOY","DIEZ TORCA, IGNACIO","$ 43.999,00","https://cuspide.com/producto/como-entender-las-finanzas-de-hoy/",553
"554","EL FUTURO DE EUROPA","ALESINA, ALBERTO; GIAVAZZI, FR...","$ 35.192,00","https://cuspide.com/producto/el-futuro-de-europa/",554
"555","SOÑAR SIN LIMITES","PERES, SHIMON","$ 41.200,00","https://cuspide.com/producto/sonar-sin-limites/",555
"556","LA CRISIS GLOBAL","TOUSSAINT, ERIC","$ 31.690,00","https://cuspide.com/producto/la-crisis-global/",556
"557","LA CIUDAD EN LLAMAS","CASASSAS, DAVID","$ 40.290,00","https://cuspide.com/producto/la-ciudad-en-llamas/",557
"558","NO SON SOLO ALGUNAS MANZANAS PODRIDAS","DE VELASCO, LUIS","$ 32.790,00","https://cuspide.com/producto/no-son-solo-algunas-manzanas-podridas/",558
"559","PROSPERIDAD Y VIOLENCIA","BATES, ROBERT H.","$ 33.717,50","https://cuspide.com/producto/prosperidad-y-violencia/",559
"560","ECONOMIA DEL DESARROLLO","RAY, DEBRAJ","$ 101.909,00","https://cuspide.com/producto/economia-del-desarrollo/",560
"561","PRECIOS Y OLIGOPOLIO","VIVES, XAVIER","$ 77.112,00","https://cuspide.com/producto/precios-y-oligopolio/",561
"562","FUNDAMENTOS DE MATEMATICAS FINANCIERAS","NAVARRO, ELISEO; NAVE, JUAN M.","$ 46.116,00","https://cuspide.com/producto/fundamentos-de-matematicas-financieras/",562
"563","GANADORES Y PERDEDORES","LEVIS, KIERAN","$ 19.000,00","https://cuspide.com/producto/ganadores-y-perdedores/",563
"564","TEXTOS ESENCIALES JOHN MAYNARD KEYNES","KEYNES, JOHN","$ 19.900,00","https://cuspide.com/producto/textos-esenciales-john-maynard-keynes/",564
"565","BUSINESS INTELLIGENCE","SZERMAN, NORBERTO","$ 21.890,00","https://cuspide.com/producto/business-intelligence/",565
"566","MERCADOS RADICALES","POSNER, ERIC A.","$ 47.968,00","https://cuspide.com/producto/mercados-radicales/",566
"567","PROXIMA PARADA : DE LA REVOLUCION A LA ACCION","MONFORT, NORBERT","$ 11.000,00","https://cuspide.com/producto/proxima-parada-de-la-revolucion-a-la-accion/",567
"568","ECONOMIA DESDE EL CORAZON","DELGADO Y UGARTE, JOSU IMANOL","$ 28.000,00","https://cuspide.com/producto/economia-desde-el-corazon/",568
"569","ZEN COACHING","CARRIL, JAVIER","$ 33.930,00","https://cuspide.com/producto/zen-coaching/",569
"570","ECONOMIA Y SOCIEDAD","GARCIA ECHEVERRIA, SANTIAGO","$ 32.976,00","https://cuspide.com/producto/economia-y-sociedad/",570
"571","EL TRAJE NUEVO DEL BANQUERO","ADMATI, ANAT","$ 54.054,00","https://cuspide.com/producto/el-traje-nuevo-del-banquero/",571
"572","SE ACABO LA CLASE MEDIA","COWEN, TYLER","$ 46.040,50","https://cuspide.com/producto/se-acabo-la-clase-media/",572
"573","TRUE PROFIT !","SIMON, HERMANN","$ 37.110,00","https://cuspide.com/producto/true-profit/",573
"574","ESTUDIOS DE ADMINISTRACION","HERNANDEZ HERRERA, CLAUDIA ALE...","$ 33.930,00","https://cuspide.com/producto/estudios-de-administracion/",574
"575","ENSAYOS SOBRE LOS PRINCIPIOS DE ECONOMIA POLITICA Y TRIBUTACION","KICILLOF, AXEL","$ 12.440,00","https://cuspide.com/producto/ensayos-sobre-los-principios-de-economia-politica-y-tributacion/",575
"576","PERSONAS INNOVADORAS , ORGANIZACIONES VIVAS","CELADES, VANESA","$ 19.086,00","https://cuspide.com/producto/personas-innovadoras-organizaciones-vivas/",576
"577","EL DIRECTOR DE CALIDAD EN EMPRESAS DE ALOJAMIENTO Y RESTAURACION","MARTI FABREGO, NARCIS","$ 44.532,00","https://cuspide.com/producto/el-director-de-calidad-en-empresas-de-alojamiento-y-restauracion/",577
"578","ECONOMIA ANIMAL","BRODSCHI, EZEQUIEL","$ 33.550,00","https://cuspide.com/producto/economia-animal/",578
"579","SISTEMAS DE INFORMACION PARA ORGANIZACION Y ADMINISTRACION DE COOPERATIVAS","CHAB, CLAUDIO DANIEL","$ 27.900,00","https://cuspide.com/producto/sistemas-de-informacion-para-organizacion-y-administracion-de-cooperativas/",579
"580","EL LIBRO DE LA NEGOCIACION","PUCHOL, LUIS","$ 28.935,00","https://cuspide.com/producto/el-libro-de-la-negociacion-3/",580
"581","CRISIS GLOBAL O CRISIS SISTEMICA","GORANSKY, JACOB","$ 22.000,00","https://cuspide.com/producto/crisis-global-o-crisis-sistemica/",581
"582","EL MAGNETISMO DEL NEGOCIADOR","PALACIOS PLAZA, JORGE","$ 24.249,00","https://cuspide.com/producto/el-magnetismo-del-negociador/",582
"583","EL DOMINIO DE LA INFORMACION UNA GUIA ESTRATEGICA ECONOMIA DE RED","SHAPIRO, CARL; VARIAN, HAL R.","$ 47.250,00","https://cuspide.com/producto/el-dominio-de-la-informacion-una-guia-estrategica-economia-de-red/",583
"584","EL LIBRO DE LAS HABILIDADES DIRECTIVAS","PUCHOL, LUIS","$ 79.000,00","https://cuspide.com/producto/el-libro-de-las-habilidades-directivas/",584
"585","27 NUEVOS CASOS EN DIRECCION Y GESTION DE RECURSOS HUMANOS","PUCHOL, LUIS","$ 25.512,00","https://cuspide.com/producto/27-nuevos-casos-en-direccion-y-gestion-de-recursos-humanos/",585
"586","ECONOMIA Y JUEGOS","VEGA REDONDO, FERNANDO","$ 39.765,50","https://cuspide.com/producto/economia-y-juegos/",586
"587","DESARROLLO  GEOGRAFIA Y TEORIA ECONOMICA","KRUGMAN, PAUL","$ 31.979,00","https://cuspide.com/producto/desarrollo-geografia-y-teoria-economica/",587
"588","JUEGOS PARA EMPRESARIOS Y ECONOMISTAS","GARDNER, ROY","$ 65.280,50","https://cuspide.com/producto/juegos-para-empresarios-y-economistas/",588
"589","ESTADISTICA","FREEDMAN, DAVID; ADHIKI, ANI; ...","$ 70.005,50","https://cuspide.com/producto/estadistica-2/",589
"590","GESTION Y ORGANIZACION DE LA EMPRESA AGRARIA","MORENO VEGA, JOSE MARIA","$ 32.222,50","https://cuspide.com/producto/gestion-y-organizacion-de-la-empresa-agraria/",590
"591","METODOS DE VALORACION INMOBILIARIA","GUADALAJARA OLMEDA, NATIVIDAD","$ 41.227,00","https://cuspide.com/producto/metodos-de-valoracion-inmobiliaria/",591
"592","CONSIGA EL EXITO EN SU TRAYECTORIA PROFESIONAL","LLADO, JAIME; VALLS, ANTONIO","$ 28.440,00","https://cuspide.com/producto/consiga-el-exito-en-su-trayectoria-profesional/",592
"593","LA EXCELENCIA EN EL PROCESO DE DESARROLLO DE NUEVOS PRODUCTOS","BARBA, ENRIC","$ 34.254,00","https://cuspide.com/producto/la-excelencia-en-el-proceso-de-desarrollo-de-nuevos-productos/",593
"594","LA VENTA INTEGRAL LA FORMULA TODOS VENDEDORES",NA,"$ 15.480,00","https://cuspide.com/producto/la-venta-integral-la-formula-todos-vendedores/",594
"595","EL LIBRO DEL EMPRENDEDOR","PUCHOL, LUIS","$ 15.480,00","https://cuspide.com/producto/el-libro-del-emprendedor/",595
"596","DEL CAMBIO OPERATIVO AL CAMBIO ESTRUCTURAL","FERNANDEZ ISOIRD, CARLOS","$ 15.480,00","https://cuspide.com/producto/del-cambio-operativo-al-cambio-estructural/",596
"597","CALIDAD EN LOS SERVICIOS EDUCATIVOS","SENLLE, ANDRES; GUTIERREZ, NIL...","$ 16.689,00","https://cuspide.com/producto/calidad-en-los-servicios-educativos/",597
"598","EL MITO DE LA MOTIVACION","SPRENGER, REINHARD K.","$ 28.554,00","https://cuspide.com/producto/el-mito-de-la-motivacion/",598
"599","GESTION DE PROMOCIONES INMOBILIARIAS","MONTOYA MATEOS, PATRICIO","$ 15.480,00","https://cuspide.com/producto/gestion-de-promociones-inmobiliarias/",599
"600","EL FIN DEL HAMBRE EN 2025","TRUEBA, IGNACIO","$ 68.678,50","https://cuspide.com/producto/el-fin-del-hambre-en-2025/",600
"601","LOS CONSEJOS DE ADMINISTRACION","RAMIREZ-ESCUDERO VALDEZ, JOSE ...","$ 16.689,00","https://cuspide.com/producto/los-consejos-de-administracion/",601
"602","MANUAL PRACTICO DE DISEÑO DE SISTEMAS PRODUCTIVOS","SUE TORRENTS, ALBERT; ARCUSA P...","$ 32.211,00","https://cuspide.com/producto/manual-practico-de-diseno-de-sistemas-productivos/",602
"603","2. RESPONSABILIDAD SOCIAL DE LAS ORGANIZACIONES","GORROCHATEGUI, NORA; LICANDRO,...","$ 32.100,00","https://cuspide.com/producto/2-responsabilidad-social-de-las-organizaciones/",603
"604","DIMENSION SOCIAL DE LA RSE","GORROCHATEGUI, NORA; KRIEGER, ...","$ 33.200,00","https://cuspide.com/producto/dimension-social-de-la-rse/",604
"605","COMPORTAMIENTOS ESTRATEGICOS","FERNANDEZ ISOIRD, CARLOS","$ 15.480,00","https://cuspide.com/producto/comportamientos-estrategicos/",605
"606","EL LIBRO PARA CONSEGUIR UN TRABAJO MEJOR","PUCHOL, LUIS; PUCHOL, ISABEL","$ 15.480,00","https://cuspide.com/producto/el-libro-para-conseguir-un-trabajo-mejor/",606
"607","METODOS DE EVALUACION DE RIESGOS LABORALES","RUBIO ROMERO, JUAN CARLOS","$ 54.414,00","https://cuspide.com/producto/metodos-de-evaluacion-de-riesgos-laborales/",607
"608","COACHING Y LIDERAZGO","PAYERAS, JOAN","$ 27.612,00","https://cuspide.com/producto/coaching-y-liderazgo/",608
"609","ENTREVISTA PERSONAL","LOPEZ COMBARROS, CARLOS; CUBEI...","$ 15.480,00","https://cuspide.com/producto/entrevista-personal/",609
"610","DIRECCION Y PLANIFICACION ESTRATEGICAS EN LAS EMPRESAS Y ORGANIZACIONES","FERNANDEZ ROMERO, ANDRES","$ 25.194,00","https://cuspide.com/producto/direccion-y-planificacion-estrategicas-en-las-empresas-y-organizaciones/",610
"611","AUDITORIAS DE LA CALIDAD PARA MEJORAR SU COMPORTAMIENTO","ARTER, DENNIS R.","$ 15.480,00","https://cuspide.com/producto/auditorias-de-la-calidad-para-mejorar-su-comportamiento/",611
"612","EN LA ESPIRAL DE LA INNOVACION","CARBALLO, ROBERTO","$ 15.480,00","https://cuspide.com/producto/en-la-espiral-de-la-innovacion/",612
"613","LIDERAZGO DE EQUIPOS CON ENTUSIASMO ESTRATEGICO","MALARET, JUAN","$ 15.480,00","https://cuspide.com/producto/liderazgo-de-equipos-con-entusiasmo-estrategico/",613
"614","SISTEMAS DE ALMACENAJE Y PICKING","MAULEON TORRES, MIKEL","$ 59.823,00","https://cuspide.com/producto/sistemas-de-almacenaje-y-picking/",614
"615","EMPRESAS Y PERSONAS","QUINTANILLA PARDO, ISMAEL","$ 16.689,00","https://cuspide.com/producto/empresas-y-personas/",615
"616","DIRIGE","BAGUER ALCALA, ANGEL; DE ZARRA...","$ 20.688,00","https://cuspide.com/producto/dirige/",616
"617","TRATAMIENTO DE DATOS CON R  STADISTICA Y SPSS","GUISANDE GONZALEZ, CASTOR; BAR...","$ 93.000,00","https://cuspide.com/producto/tratamiento-de-datos-con-r-stadistica-y-spss/",617
"618","UN TIMON EN LA TORMENTA","BAGUER ALCALA, ANGEL","$ 15.480,00","https://cuspide.com/producto/un-timon-en-la-tormenta/",618
"619","CADENA CRITICA","GOLDRATT, ELIYAHU M.","$ 15.480,00","https://cuspide.com/producto/cadena-critica-2/",619
"620","EL EXITO SOSTENIBLE A TRAVES DEL ERROR","LOPEZ, ANTONIO","$ 16.689,00","https://cuspide.com/producto/el-exito-sostenible-a-traves-del-error/",620
"621","COACHING PARA EMPRENDER","CAJINA, GREGORY","$ 28.098,00","https://cuspide.com/producto/coaching-para-emprender/",621
"622","RETANDO AL FUTURO","VAZQUEZ, ALFONSO","$ 15.480,00","https://cuspide.com/producto/retando-al-futuro/",622
"623","NUESTRO VIAJE A LA CALIDAD","INTXAUSTI, KIKE; ELOLA, JOSE M...","$ 15.480,00","https://cuspide.com/producto/nuestro-viaje-a-la-calidad/",623
"624","LOS SEÑORES DE LA GUERRA","VASCONCELLOS, JORGE A.","$ 18.852,00","https://cuspide.com/producto/los-senores-de-la-guerra/",624
"625","CREACION DE VALOR PARA EL ACCIONISTA","MILLA GUTIERREZ, ARTEMIO","$ 26.019,00","https://cuspide.com/producto/creacion-de-valor-para-el-accionista/",625
"626","CREANDO VALOR … A TRAVES DE LAS PERSONAS","JIMENEZ, ALFONSO","$ 21.513,00","https://cuspide.com/producto/creando-valor-a-traves-de-las-personas/",626
"627","PRESENTACIONES EN PUBLICO","GARCIA-CLAIRAC, SANTIAGO","$ 15.480,00","https://cuspide.com/producto/presentaciones-en-publico/",627
"628","AUDITORIAS INTERNAS DE LA CALIDAD","VILA ESPESO, MIGUEL ANGEL; ESC...","$ 15.480,00","https://cuspide.com/producto/auditorias-internas-de-la-calidad/",628
"629","DIFERENCIACION EN MARKETING","GONZALEZ LOPEZ, LUIS","$ 15.480,00","https://cuspide.com/producto/diferenciacion-en-marketing/",629
"630","DIRECCION DE PERSONAS","BAGUER ALCALA, ANGEL","$ 31.068,00","https://cuspide.com/producto/direccion-de-personas/",630
"631","LA DISCIPLINA DE LA INNOVACION","ARBONIES, ANGEL L.","$ 19.212,00","https://cuspide.com/producto/la-disciplina-de-la-innovacion/",631
"632","COMO EVALUAR UN PROYECTO EMPRESARIAL","MEDINA HERNANDEZ, URBANO; CORR...","$ 31.767,00","https://cuspide.com/producto/como-evaluar-un-proyecto-empresarial/",632
"633","MANUAL DEL CONSULTOR DE DIRECCION","FERNANDEZ ROMERO, ANDRES","$ 40.335,00","https://cuspide.com/producto/manual-del-consultor-de-direccion/",633
"634","COMO TRATAR CON CLIENTES DIFICILES","ANDERSON, DAVE","$ 19.212,00","https://cuspide.com/producto/como-tratar-con-clientes-dificiles/",634
"635","MANAGEMENT EN EL TERCER MILENIO","MUOZ LOPEZ, A.","$ 15.480,00","https://cuspide.com/producto/management-en-el-tercer-milenio/",635
"636","CARTAS A UN PROFESIONAL DE LA EMPRESA","CARDONA, JOSE MARIA; CARDONA, ...","$ 15.480,00","https://cuspide.com/producto/cartas-a-un-profesional-de-la-empresa/",636
"637","SALIR DEL FONDO","MERCATANTE, ESTEBAN","$ 16.000,00","https://cuspide.com/producto/salir-del-fondo/",637
"638","EFECTOS DEL PENSAMIENTO UNICO","MUOZ LOPEZ, ANGEL","$ 15.480,00","https://cuspide.com/producto/efectos-del-pensamiento-unico/",638
"639","ESCUELA DE DESARROLLO DE HABITOS","DIAZ LEONARDO, SANDRA; GARCIA ...","$ 18.852,00","https://cuspide.com/producto/escuela-de-desarrollo-de-habitos/",639
"640","EL TRABAJO : ENTRE LO PUBLICO, LO PRIVADO Y LO INTIMO","WLOSKO, MIRIAM","$ 30.000,00","https://cuspide.com/producto/el-trabajo-entre-lo-publico-lo-privado-y-lo-intimo/",640
"641","TOCAMOS LAS TROMPETAS ?","FERNANDEZ ISOIRD, CARLOS","$ 15.480,00","https://cuspide.com/producto/tocamos-las-trompetas/",641
"642","GANARSE EL PUESTO","RUBIO, ANGELES","$ 16.689,00","https://cuspide.com/producto/ganarse-el-puesto/",642
"643","LA VENTA DE SI MISMO","PUCHOL, LUIS","$ 15.480,00","https://cuspide.com/producto/la-venta-de-si-mismo/",643
"644","INGENIERIA DE ORGANIZACION","CORTES ACHEDAD, PABLO; ONIEVA ...","$ 25.194,00","https://cuspide.com/producto/ingenieria-de-organizacion/",644
"645","LA ECONOMIA ARGENTINA EN SU LABERINTO","MERCATANTE, ESTEBAN","$ 16.100,00","https://cuspide.com/producto/la-economia-argentina-en-su-laberinto/",645
"646","TALENTO TECNOLOGIA Y TIEMPO","GOI ZABALA, JUAN JOSE","$ 28.830,00","https://cuspide.com/producto/talento-tecnologia-y-tiempo/",646
"647","COMUNICAC EFICAZ CON LA CLIENTELA",NA,"$ 15.480,00","https://cuspide.com/producto/comunicac-eficaz-con-la-clientela/",647
"648","DESDE LA OTRA ORILLA","CASTELLANOS, FEDERICO; RODRIGU...","$ 15.480,00","https://cuspide.com/producto/desde-la-otra-orilla/",648
"649","LA VENTAJA COMPETITIVA",NA,"$ 15.480,00","https://cuspide.com/producto/la-ventaja-competitiva/",649
"650","EL DIRECTIVO FELIZ","HERREROS DE LAS CUEVAS, CARLOS","$ 15.480,00","https://cuspide.com/producto/el-directivo-feliz/",650
"651","LA PASION DE MEJORAR","IBARZABAL, EUGENIO","$ 15.480,00","https://cuspide.com/producto/la-pasion-de-mejorar/",651
"652","MEMORIA DEL FUTURO","IGLESIAS, FERNANDO; LINARES, A...","$ 15.480,00","https://cuspide.com/producto/memoria-del-futuro/",652
"653","MARKETING PARA SERES HUMANOS","MORENO, MARIA; OPPENHEIMER, MA...","$ 18.852,00","https://cuspide.com/producto/marketing-para-seres-humanos/",653
"654","METODOLOGIAS AVANZADAS PARA LA PLANIFICACION Y MEJORA","MEMBRADO MARTINEZ, JOAQUIN","$ 15.480,00","https://cuspide.com/producto/metodologias-avanzadas-para-la-planificacion-y-mejora/",654
"655","INNOVACION O EVOLUCION ?","ARBONES ORTIZ, ANGEL L.","$ 15.480,00","https://cuspide.com/producto/innovacion-o-evolucion/",655
"656","CONTRA EDITORIALES , RAZONES Y PASIONES","JARAMILLO, ANA","$ 20.000,00","https://cuspide.com/producto/contra-editoriales-razones-y-pasiones/",656
"657","DESCUBRIENDO CON MI COACH","FERRER CARDENES, JUAN","$ 15.480,00","https://cuspide.com/producto/descubriendo-con-mi-coach/",657
"658","EL LIBRO DE LA VENTA DIRECTA","ONGALLO, CARLOS","$ 28.098,00","https://cuspide.com/producto/el-libro-de-la-venta-directa/",658
"659","2 + 2 ESTRATEGICAMENTE 6","MARTINEZ GUILLEN, MARIA DEL CA...","$ 20.688,00","https://cuspide.com/producto/2-2-estrategicamente-6/",659
"660","GUIA PARA AUDITORIAS DEL SISTEMA DE GESTION DE PREVENCION DE RIESGOS LABORA","DE SALAS NESTARES, CARMEN; ARR...","$ 15.480,00","https://cuspide.com/producto/guia-para-auditorias-del-sistema-de-gestion-de-prevencion-de-riesgos-labora/",660
"661","FALSAS ECONOMIAS Y VERDADEROS DESPILFARROS","PUCHOL, LUIS","$ 15.480,00","https://cuspide.com/producto/falsas-economias-y-verdaderos-despilfarros/",661
"662","NEGOCIANDO CON UNO MISMO","MALARET, JUAN","$ 15.480,00","https://cuspide.com/producto/negociando-con-uno-mismo/",662
"663","EL DECALOGO DE LA EXCELENCIA","MONDRIA, JESUS","$ 16.689,00","https://cuspide.com/producto/el-decalogo-de-la-excelencia/",663
"664","CONOCIMIENTO PARA INNOVAR","ARBONIES, ANGELES L.","$ 20.688,00","https://cuspide.com/producto/conocimiento-para-innovar/",664
"665","EL NEGOCIO ES EL CONOCIMIENTO","RIESCO GONZALEZ, MANUEL","$ 23.718,00","https://cuspide.com/producto/el-negocio-es-el-conocimiento/",665
"666","EL LIBRO PARA CONDUCIR REUNIONES CON EXITO","MUNTANE, M. D.","$ 15.480,00","https://cuspide.com/producto/el-libro-para-conducir-reuniones-con-exito/",666
"667","APLICACIONES PRACTICAS DEL MODELO EFQM DE EXCELENCIA EN PYMES","CORMA CANOS, FRANCISCO","$ 15.480,00","https://cuspide.com/producto/aplicaciones-practicas-del-modelo-efqm-de-excelencia-en-pymes/",667
"668","ELABORACION DEL PLAN ESTRATEGICO Y SU IMPLANTACION A TRAVES CUADRO MANDO IN","MARTINEZ PEDROS, DANIEL; MILLA...","$ 75.399,00","https://cuspide.com/producto/elaboracion-del-plan-estrategico-y-su-implantacion-a-traves-cuadro-mando-in/",668
"669","NO ES CUESTION DE SUERTE","GOLDRATT, ELIYAHU M.","$ 15.480,00","https://cuspide.com/producto/no-es-cuestion-de-suerte-2/",669
"670","DIRECCION Y GESTION DE RECURSOS HUMANOS","PUCHOL, LUIS","$ 19.827,00","https://cuspide.com/producto/direccion-y-gestion-de-recursos-humanos/",670
"671","EL SINDROME DEL PAJAR","GOLDRATT, ELIYAHU M.","$ 15.480,00","https://cuspide.com/producto/el-sindrome-del-pajar/",671
"672","GRANDES MODELOS REPETIBLES","ZOOK, CHRIS","$ 13.550,00","https://cuspide.com/producto/grandes-modelos-repetibles/",672
"673","HACIA UN ESTADO SIN TRAMITES : PLAN ESTRATEGICO PARA EL GOBIERNO DIGITAL","COTTER, SEBASTIAN","$ 17.500,00","https://cuspide.com/producto/hacia-un-estado-sin-tramites-plan-estrategico-para-el-gobierno-digital/",673
"674","EL PENSAMIENTO MODERNO EN EL SIGLO XXI","BLAUM, LUIS","$ 16.000,00","https://cuspide.com/producto/el-pensamiento-moderno-en-el-siglo-xxi/",674
"675","BUENAS HERENCIAS","BARRIOS, ALEJANDRO","$ 11.000,00","https://cuspide.com/producto/buenas-herencias/",675
"676","LAS REGLAS DE LA VICTORIA","GIMIAN, JAMES; BOYCE, BARRY","$ 23.000,00","https://cuspide.com/producto/las-reglas-de-la-victoria/",676
"677","EL LIDER ZEN","WHITELAW, GINNY","$ 38.000,00","https://cuspide.com/producto/el-lider-zen/",677
"678","COMERCIO ELECTRONICO PARA PYMES","MONTALVO, ARIEL","$ 18.000,00","https://cuspide.com/producto/comercio-electronico-para-pymes/",678
"679","EL ARTE DE LA GUERRA",NA,"$ 12.900,00","https://cuspide.com/producto/el-arte-de-la-guerra-10/",679
"680","NUEVAS ESTRATEGIAS PARA LA CREATIVIDAD","KASTIKA, EDUARDO","$ 42.000,00","https://cuspide.com/producto/nuevas-estrategias-para-la-creatividad/",680
"681","REPLAY EMPRENDER DESPUES DE LOS 40","SANDLER, ERNESTO","$ 9.000,00","https://cuspide.com/producto/replay-emprender-despues-de-los-40/",681
"682","100 SUGERENCIAS PARA EMPRENDER.","SANDLER, ERNESTO","$ 10.000,00","https://cuspide.com/producto/100-sugerencias-para-emprender/",682
"683","FINANZAS QUE SIRVEN O FINANZAS QUE ENGAÑAN ?","DEMBINSKI, PAUL H.","$ 34.741,00","https://cuspide.com/producto/finanzas-que-sirven-o-finanzas-que-enganan/",683
"684","EL ESTADO TERMINATOR","SANDLER, ERNESTO","$ 9.000,00","https://cuspide.com/producto/el-estado-terminator/",684
